Company,ActiveBrand,Headquarters,Continent,Employees,Founded,LeadExecutive,ParentStockTicker,ParentPublicExposure,PrimarySector,PrimarySubSector,ImmigrationDetentionInvolvement,SupportsPrisonLabor,HarmScore,AnnualRevenuesMn,RevenueFiscalYear,Website,Corrections,ImmigrationDetention,PrisonLabor,Financials,Other,Rank
TelstarInstruments,Y,CA,NorthAmerica,140,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,n/a,n/a,n/a,36.00,2018,https://www.telstarinc.com/,CaliforniaSpendingData-2018,n/a,n/a,PrivCo(www.privco.com),n/a,1113
TerathinkCorporation,Y,VA,NorthAmerica,140,2002,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,82.00,2018,http://www.terathink.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,894
TrofholzTechnologies,Y,CA,NorthAmerica,140,2002,YvonnePire,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,28.00,2018,https://www.trofholz.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1185
Wight&Co,Y,IL,NorthAmerica,140,1939,BrettE.Wright,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Construction,n/a,n/a,n/a,34.00,2018,https://www.wightco.com,https://www.wightco.com/projects/jail-expansion,n/a,n/a,PrivCo(www.privco.com),n/a,1127
WhiteConstructionCompany,Y,TX,NorthAmerica,136,1971,GuyH.White,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Construction,n/a,n/a,n/a,271.00,2018,https://www.whiteconst.com/,https://www.whiteconst.com/projects/corrections-construction/,n/a,n/a,PrivCo(www.privco.com),n/a,668
HowardShockey&Sons,Y,VA,NorthAmerica,135,1896,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Construction,n/a,n/a,n/a,190.00,2018,http://shockeybuilds.com/,http://shockeybuilds.com/sector/criminal-justice/,n/a,n/a,PrivCo(www.privco.com),n/a,733
LombartInstruments,Y,VA,NorthAmerica,135,1979,BradStaley,n/a,Tier2-InvestmentFirm-Owned,Healthcare,MedicalEquipment,n/a,n/a,6,90.00,2017,https://lombartinstrument.com/,CaliforniaSpendingData-2018,n/a,n/a,PrivCo(www.privco.com),http://www.atlanticstreetcapital.com/n-08022018.php,875
RetractableTechnologies,Y,TX,NorthAmerica,135,1994,ThomasShaw,RVP,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Healthcare,MedicalEquipment,n/a,n/a,6,41.80,2019,http://www.retractable.com/,NYSDOCCSSpending,n/a,n/a,FactSet,n/a,1074
MicroSystemationAb(dbaMSAB),Y,Sweden,Europe,134,1984,JoelBollo,MSAB.B-SE,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Data&InformationSystems,ArrestCourt&ProbationDataSystems,n/a,n/a,13,30.70,2019,https://www.msab.com/,http://www.ijis.org/?page=Member_List,n/a,n/a,FactSet,n/a,1152
SmileBusinessProducts,Y,CA,NorthAmerica,133,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,28.00,2018,https://www.smilebpi.com/,CaliforniaSpendingData-2018,n/a,n/a,PrivCo(www.privco.com),n/a,1183
Thomas&Marker,Y,OH,NorthAmerica,131,1956,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Construction,n/a,n/a,n/a,88.00,2018,http://www.thomas-marker.com/,OHDRCSpending,n/a,n/a,PrivCo(www.privco.com),n/a,878
BestPlumbingSpecialties,Y,MD,NorthAmerica,130,1962,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,61.00,2018,https://www.bestplumbingspecialties.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,966
BrazosForestProducts,Y,NY,NorthAmerica,130,2007,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,26.00,2018,http://www.brazosfp.com/,SeeMicroPact,n/a,n/a,PrivCo(www.privco.com),n/a,1202
BrowardBuilders,Y,CA,NorthAmerica,130,1990,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Construction,n/a,n/a,n/a,69.00,2018,http://www.browardbuilders.com/,CaliforniaSpendingData-2018,n/a,n/a,PrivCo(www.privco.com),n/a,937
CramRoofing,Y,TX,NorthAmerica,130,1986,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Construction,n/a,n/a,n/a,22.00,2018,http://www.cramroofing.com/,https://ehawksolutions.com/corrections/,n/a,n/a,PrivCo(www.privco.com),n/a,1256
Dur-A-Flex,Y,CT,NorthAmerica,130,1966,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Construction,n/a,n/a,n/a,46.00,2018,http://www.dur-a-flex.com/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo(www.privco.com),n/a,1038
EmploymentBackgroundInvestigations,Y,MD,NorthAmerica,130,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Personnel,Other,n/a,n/a,n/a,24.00,2018,https://www.ebiinc.com/,FLDOCSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1228
HabershamMetalProducts,Y,GA,NorthAmerica,130,1954,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Construction,n/a,n/a,n/a,30.00,2018,http://www.habershammetal.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),n/a,1157
IntegrusArchitecture,Y,WA,NorthAmerica,130,1953,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,29.00,2018,http://www.integrusarch.com/,http://www.integrusarch.com/about/expertise/,n/a,n/a,PrivCo(www.privco.com),http://correctionalnews.com/2009/12/01/facility-the-month-marapr-2009-boxing-clever/,1169
iSYS,Y,CO,NorthAmerica,130,1989,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,35.00,2018,https://isystechnologies.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1119
JessHowardElectric,Y,OH,NorthAmerica,130,1945,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,MaintenanceServices,n/a,n/a,n/a,30.00,2018,http://www.jesshowardelectric.com,http://www.jesshowardelectric.com/portfolio,n/a,n/a,PrivCo(www.privco.com),n/a,1160
KaneInnovations,Y,PA,NorthAmerica,130,1890,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,33.00,2018,http://www.kaneinnovations.com,SeeKaneDetention,n/a,n/a,PrivCo(www.privco.com),n/a,1130
Procentrix,Y,VA,NorthAmerica,130,2006,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,30.20,2018,https://www.procentrix.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1154
SanitationSolutions,Y,TX,NorthAmerica,130,2004,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,MaintenanceServices,n/a,n/a,n/a,23.00,2018,https://www.sanisolu.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1246
SharedImaging,Y,IL,NorthAmerica,130,1991,n/a,n/a,Tier4-SmallPrivately-Owned,Healthcare,Other,n/a,n/a,n/a,31.00,2018,https://sharedimaging.com/,OHDRCSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1150
StateSystemsInc(SSI),N,TN,NorthAmerica,130,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,33.00,2018,https://www.statesystemsinc.com/,https://aja.multiview.com/,n/a,n/a,PrivCo(www.privco.com),n/a,1131
StewardSteel,Y,MO,NorthAmerica,130,1950,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,36.00,2018,http://www.stewardsteel.com/,http://www.stewardsteeldoors.com/Security_and_Detention/security_and_detention.html,n/a,n/a,PrivCo(www.privco.com),n/a,1112
TravelNurseAcrossAmerica,Y,AR,NorthAmerica,128,1999,GeneScott,n/a,Tier2-InvestmentFirm-Owned,Healthcare,MedicalHealthcare,n/a,n/a,10,176.60,2017,https://www.nurse.tv/,SeeTrintityHealthcareStaffingGroup,n/a,n/a,PrivCo(www.privco.com),http://gridironcapital.com/portfolio-companies,746
Dynamis,n/a,VA,NorthAmerica,127,2008,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,24.00,2018,https://dynamis.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1227
AdventSystems,Y,IL,NorthAmerica,125,1994,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityTechnology,n/a,n/a,n/a,42.00,2019,https://www.adventsystems.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1069
RockSolidTechnologies,Y,PR,NorthAmerica,125,1994,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,ArrestCourt&ProbationDataSystems,n/a,n/a,n/a,18.00,2018,https://www.rocksolid.com/,https://www.rocksolid.com/justice-360,n/a,n/a,PrivCo(www.privco.com),n/a,1322
TLFGraphics,Y,NY,NorthAmerica,123,1980,n/a,n/a,Tier4-SmallPrivately-Owned,Food&Commissary,PrisonFood,n/a,n/a,n/a,22.10,2018,http://www.tlfgraphics.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1252
AMLeonard,Y,OH,NorthAmerica,120,1885,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,60.00,2018,https://www.amleo.com/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo(www.privco.com),n/a,971
Audio-VideoCorp,Y,NY,NorthAmerica,120,1946,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityTechnology,n/a,n/a,n/a,44.00,2018,http://www.audiovideocorp.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1055
Cisco-Eagle,Y,OK,NorthAmerica,120,1970,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,68.00,2018,http://www.cisco-eagle.com/,https://aja.multiview.com/,n/a,n/a,PrivCo(www.privco.com),n/a,940
CommercialDesignServices,Y,FL,NorthAmerica,120,1988,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,62.00,2018,http://cdstampa.com/,FLDOCSpending,n/a,n/a,PrivCo(www.privco.com),n/a,963
CornerstonePrograms(formerlyRebound),Y,CO,NorthAmerica,120,1998,n/a,n/a,Tier4-SmallPrivately-Owned,Healthcare,SubstanceAbuseTreatment,n/a,n/a,n/a,9.10,2018,http://www.cornerstoneprograms.com/,SeeColibra,n/a,n/a,PrivCo(www.privco.com),http://www.heal-online.org/cornerstone.htm,1444
Emergent,Y,VA,NorthAmerica,120,2006,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,140.00,2018,https://www.emergent360.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,787
FocusProductsGroupInternational,Y,IL,NorthAmerica,120,2001,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,61.00,2018,http://www.fpghospitality.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,967
ImageSoft,Y,MI,NorthAmerica,120,1996,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,ArrestCourt&ProbationDataSystems,n/a,n/a,n/a,25.00,2018,http://www.imagesoftinc.com/,http://www.imagesoftinc.com/courts.html,n/a,n/a,PrivCo(www.privco.com),n/a,1220
IntellectualTechnology,Y,CA,NorthAmerica,120,n/a,DrewNicholson,n/a,Tier2-InvestmentFirm-Owned,Programs&Labor,Vocation/Industries(PrisonLabor),n/a,Y,9,51.00,2017,http://www1.iti4dmv.com/,https://www.nationalcia.org/corporate-members,n/a,https://www.nationalcia.org/corporate-members,PrivCo(www.privco.com),http://www.vicentecapital.com/portfolio.php,1020
LincolnProvision,Y,IL,NorthAmerica,120,1918,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Food&Commissary,PrisonFood,n/a,n/a,n/a,269.00,2018,http://www.lincolnprovision.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310004128-T.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,672
Mark43,Y,NY,NorthAmerica,120,2012,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,ArrestCourt&ProbationDataSystems,n/a,n/a,n/a,15.50,2018,https://www.mark43.com/,http://www.ijis.org/?page=Member_List,n/a,n/a,PrivCo(www.privco.com),n/a,1346
NewYorkEye,Y,NY,NorthAmerica,120,1978,TedMathas,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,n/a,14.40,2018,http://newyorkeye.net/,https://www.nationalcia.org/corporate-members,n/a,Seecorrectionssource,PrivCo(www.privco.com),n/a,1366
OGSTechnologies,Y,CT,NorthAmerica,120,1812,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,30.00,2018,https://nebadge.com/,SeeCopShop,n/a,n/a,PrivCo(www.privco.com),n/a,1162
ProPhoenix,Y,NJ,NorthAmerica,120,2004,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,CorrectionsDataSystems,n/a,n/a,n/a,27.00,2018,http://www.prophoenix.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),n/a,1197
SunburstChemicals,Y,MN,NorthAmerica,120,1920,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,MaintenanceServices,n/a,Y,n/a,59.00,2018,http://www.sunburstchemicals.com,http://www.sunburstchemicals.com/corrections/,n/a,https://www.nationalcia.org/corporate-members,PrivCo(www.privco.com),n/a,977
WilloughbyIndustries,Y,IN,NorthAmerica,120,1947,CraigE.Alderson,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,32.00,2018,http://www.willoughby-ind.com/,http://www.willoughby-ind.com/PRODUCTS/SecurityFixtures.aspx,n/a,n/a,PrivCo(www.privco.com),n/a,1142
GlobalMedTeleMedicine,Y,AZ,NorthAmerica,117,2002,n/a,n/a,Tier4-SmallPrivately-Owned,Healthcare,MedicalEquipment,n/a,n/a,n/a,49.00,2018,https://www.globalmed.com/,CaliforniaSpendingData-2018,n/a,n/a,PrivCo(www.privco.com),n/a,1029
RemiGroupThe,Y,NC,NorthAmerica,117,1998,DaniSchuster,n/a,Tier2-InvestmentFirm-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,7,82.00,2018,http://www.theremigroup.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),n/a,892
TowerPinksterTitus,Y,MI,NorthAmerica,116,1953,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,11.30,2018,https://www.towerpinkster.com/,http://gracehebert.com/files/news/Correctional_News_2015_Architect_List.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,1414
Xtralis,Y,UnitedKingdom,Europe,116,2006,n/a,HON,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,SecurityEquipment,n/a,n/a,8,48.70,2014,https://www.xtralis.com/,https://www.xtralis.com/misc/Xtralis-Corrections.htm,n/a,n/a,PrivCo(www.privco.com),https://xtralis.com/releases_view.cfm?article_level1_category_id=7&article_level1_id=1199&pageno=1&year=2016,1033
ManagedCareAdvisors,Y,MD,NorthAmerica,115,1997,n/a,n/a,Tier4-SmallPrivately-Owned,Operations&Management,ProcurementContracting&OtherAdminServices,Y,n/a,n/a,15.40,2018,https://mcacares.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1353
PowerDMS,Y,FL,NorthAmerica,113,2001,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,CorrectionsDataSystems,n/a,n/a,n/a,15.30,2018,https://www.powerdms.com/,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,1354
A.RifkinCompany,Y,PA,NorthAmerica,110,1892,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,29.00,2018,https://www.arifkin.com/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo(www.privco.com),n/a,1166
AESIntelliNet,Y,MA,NorthAmerica,110,1974,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,30.00,2018,https://aes-corp.com,https://aes-corp.com/product/7479-intelliguard/,n/a,n/a,PrivCo(www.privco.com),n/a,1155
AlliedProtectionServices,Y,CA,NorthAmerica,110,1999,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,7.20,2018,http://alliedprotection.com/,FBOPSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1460
AllworldLanguageConsultants,Y,MD,NorthAmerica,110,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Operations&Management,ProcurementContracting&OtherAdminServices,Y,n/a,n/a,22.00,2018,https://www.alcinc.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1253
AmericanCorrectionalSolutions,Y,CA,NorthAmerica,110,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Healthcare,MedicalHealthcare,n/a,n/a,n/a,27.00,2018,http://www.correctionalsolutions.com/,http://www.correctionalsolutions.com/clients/,n/a,n/a,PrivCo(www.privco.com),n/a,1188
BLTEnterprises,Y,CA,NorthAmerica,110,1984,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,MaintenanceServices,n/a,n/a,n/a,37.00,2018,http://blt-enterprises.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1101
clearAvenue,Y,MD,NorthAmerica,110,2002,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,70.00,2018,https://www.clearavenue.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,933
ESamJonesDistributor,Y,GA,NorthAmerica,110,1948,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,54.00,2018,http://www.esamjones.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),http://doas.ga.gov/assets/State%20Purchasing/NEADocumentLibrary/LAMPS%20BALLAST%20FIXTURES%20AND%20ACCESSORIES%20ANNOUNCEMENT.pdf,1003
Edlund,Y,VT,NorthAmerica,110,1928,n/a,n/a,Tier4-SmallPrivately-Owned,Food&Commissary,KitchenEquipment,n/a,n/a,n/a,53.00,2018,https://www.edlundco.com/,http://www.acfsa.org/marketplace/marketplaceSearch.php?mCritQ=2,n/a,n/a,PrivCo(www.privco.com),http://www.aligroup.com/history,1011
Elastec,Y,IL,NorthAmerica,110,1989,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,MaintenanceServices,n/a,n/a,n/a,34.00,2018,https://www.elastec.com/,http://ajaproductserviceresource.com/,n/a,n/a,PrivCo(www.privco.com),n/a,1122
EpicMetals,Y,PA,NorthAmerica,110,1968,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,25.00,2018,https://www.epicmetals.com/,SeeNescoSales&Rentals,n/a,n/a,PrivCo(www.privco.com),n/a,1216
Fastcase,Y,DC,NorthAmerica,110,1999,EdWalters,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,Other,n/a,n/a,n/a,8.20,2018,https://www.fastcase.com/,https://cjpa.org/vendors/,n/a,n/a,PrivCo(www.privco.com),n/a,1450
FireproofRecords(akaBriarGateRealty),Y,OH,NorthAmerica,110,1909,n/a,n/a,Tier4-SmallPrivately-Owned,Operations&Management,ProcurementContracting&OtherAdminServices,n/a,n/a,n/a,22.00,2018,http://www.fireproof.com,Seewebsite,n/a,n/a,PrivCo(www.privco.com),n/a,1258
GeminiIndustries,Y,MA,NorthAmerica,110,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,Y,n/a,n/a,27.00,2018,http://www.geminiindustries.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1192
GTDistributors,Y,TX,NorthAmerica,110,1972,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,54.00,2018,https://www.gtdist.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310003682-T.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,1004
HampdenEngineering,Y,MA,NorthAmerica,110,1954,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,30.00,2018,http://www.hampden.com/,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,1158
HickoryBrands,Y,NC,NorthAmerica,110,1923,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,n/a,27.00,2018,https://hickorybrands.com/,https://www.nationalcia.org/corporate-members,n/a,https://www.nationalcia.org/corporate-members,PrivCo(www.privco.com),n/a,1193
InmateCallingSolutions(ICSolutions),Y,CA,NorthAmerica,110,2002,n/a,n/a,Tier2-InvestmentFirm-Owned,Telecom,PrisonCommunications,Y,n/a,12,154.70,2017,https://www.icsolutions.com/,Seewebsite,https://ica-farmville.com/?page_id=210,n/a,https://www.prisonpolicy.org/phones/financials/2017/ics_incstmt-2017.pdf,https://docs.fcc.gov/public/attachments/DOC-356836A1.pdf,767
KentuckyAlternativePrograms,Y,KY,NorthAmerica,110,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,CommunityCorrections,ProbationParole&OtherSupervision,n/a,n/a,n/a,13.40,2018,http://www.kyalternatives.com,https://www.hrw.org/report/2018/02/20/set-fail/impact-offender-funded-private-probation-poor,n/a,n/a,PrivCo(www.privco.com),n/a,1383
Knowledgebank,Y,VA,NorthAmerica,110,2003,n/a,n/a,Tier4-SmallPrivately-Owned,Operations&Management,ProcurementContracting&OtherAdminServices,Y,n/a,n/a,9.80,2018,http://www.knowledgebank.us.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1435
Magpul,Y,TX,NorthAmerica,110,1999,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,28.00,2018,https://www.magpul.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),n/a,1181
MetalProductionInc(MPI),Y,KY,NorthAmerica,110,1980,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,27.00,2018,http://www.metalproductsinc.com/,http://www.4specs.com/s/08/08-3460.html,n/a,n/a,PrivCo(www.privco.com),n/a,1195
MorganBrosSupply,Y,FL,NorthAmerica,110,1980,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,21.00,2018,https://www.morganbros.com/,FLDOCSpending,n/a,n/a,PrivCo(www.privco.com),http://correctionsmarketplace.com/,1274
PikaInternational,Y,TX,NorthAmerica,110,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,27.00,2018,http://www.truetac.com/,SeeMarquisSoftwareSolutions,n/a,n/a,PrivCo(www.privco.com),n/a,1196
PlymouthRockEnergy,Y,NY,NorthAmerica,110,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Utility/Energy,n/a,n/a,n/a,62.00,2018,https://www.plymouthenergy.com/commercial/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),n/a,964
Praeses,Y,LA,NorthAmerica,110,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Operations&Management,ProcurementContracting&OtherAdminServices,n/a,n/a,n/a,21.00,2018,http://www.praeses.com/,https://www.praesescsd.com/,n/a,n/a,PrivCo(www.privco.com),n/a,1277
PraetorianDigital,Y,CA,NorthAmerica,110,1999,n/a,n/a,Tier4-SmallPrivately-Owned,Other,Other,n/a,n/a,n/a,15.50,2018,https://www.praetoriandigital.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),n/a,1351
PrimeLube,Y,NJ,NorthAmerica,110,1987,n/a,n/a,Tier4-SmallPrivately-Owned,Programs&Labor,Vocation/Industries(PrisonLabor),n/a,Y,n/a,23.00,2018,http://primelubeinc.com/,NYSDOCCSSpending,n/a,Seecorrectionssource,PrivCo(www.privco.com),n/a,1244
RecognitionSystems,Y,NY,NorthAmerica,110,1968,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,9.30,2018,http://www.dotworks.com/,https://www.ncjrs.gov/pdffiles1/nij/grants/192735.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,1443
SafetyVision,Y,TX,NorthAmerica,110,1991,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,Y,n/a,130.00,2018,http://www.safetyvision.com/,http://www.safetyvision.com/law-enforcement,n/a,https://www.nationalcia.org/corporate-members,PrivCo(www.privco.com),n/a,804
SalientSystemsCorporation,Y,TX,NorthAmerica,110,1995,RobtertWilbur,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,32.00,2018,https://www.salientsys.com/,https://www.salientsys.com/industries/correctional-facilities/,n/a,n/a,PrivCo(www.privco.com),n/a,1141
